OGIds	Mz,Pn,Ab,Nb,On,Ga
OG10077_1	mz.gene.s9.318,pn.gene.s5.93,ab.gene.s13.100,nb.gene.s16.2,on.gene.LG12.492,ENSGACG00000008416
OG10078_1	mz.gene.s1.122,pn.gene.s3115.1,ab.gene.s27.2,nb.gene.s65.64,on.gene.LG6.915,ENSGACG00000018481
OG10079_1	mz.gene.s2.189,pn.gene.s24.70,ab.gene.s2.53,nb.gene.s1164.1,NULL,ENSGACG00000016710
OG10080_1	mz.gene.s7.201,pn.gene.s10.24,ab.gene.s182.23,nb.gene.s0.483,on.gene.LG1.151,ENSGACG00000015254
OG10081_1	mz.gene.s6.175,pn.gene.s3.191,ab.gene.s1.175,NULL,on.gene.LG18.377,ENSGACG00000013777
OG10082_1	mz.gene.s89.2,pn.gene.s77.56,ab.gene.s682.3,nb.gene.s15.273,on.gene.LG7.1328,ENSGACG00000011095
OG10083_1	mz.gene.s370.2,pn.gene.s621.5,ab.gene.s1047.3,nb.gene.s154.2,on.gene.UNK431.1,ENSGACG00000014586
OG10084_1	mz.gene.s2.94,pn.gene.s50.61,ab.gene.s8.7,nb.gene.s0.189,on.gene.LG1.470,NULL
OG10085_1	NULL,pn.gene.s4670.1,ab.gene.s382.32,NULL,on.gene.LG22.107,NULL
OG10086_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000004936
OG10087_1	mz.gene.s31.36,pn.gene.s22.31,ab.gene.s144.24,nb.gene.s17.172,on.gene.LG23.206,ENSGACG00000012652
OG10088_1	mz.gene.s130.1,pn.gene.s20.2,ab.gene.s549.3,nb.gene.s6.442,on.gene.LG5.171,ENSGACG00000011921
OG10089_1	NULL,pn.gene.s53.9,ab.gene.s48.33,NULL,on.gene.LG13.49,ENSGACG00000011902
OG10090_1	mz.gene.s65.87,pn.gene.s234.25,ab.gene.s25.89,nb.gene.s31.69,on.gene.LG20.179,ENSGACG00000011016
OG10091_1	NULL,pn.gene.s77.9,ab.gene.s386.12,nb.gene.s15.234,on.gene.LG7.1273,ENSGACG00000011684
OG10092_1	mz.gene.s1.231,pn.gene.s64.56,ab.gene.s67.62,nb.gene.s18.97,on.gene.LG6.728,ENSGACG00000018327
OG10093_1	mz.gene.s154.5,pn.gene.s56.59,ab.gene.s246.28,nb.gene.s1.394,on.gene.LG17.271,ENSGACG00000003082
OG10094_1	mz.gene.s61.21,pn.gene.s141.51,ab.gene.s396.10,NULL,on.gene.UNK6.15,ENSGACG00000011329
OG10095_1	mz.gene.s87.64,pn.gene.s0.96,ab.gene.s14.89,nb.gene.s2.406,on.gene.LG6.818,ENSGACG00000018580
OG10096_1	mz.gene.s18.19,pn.gene.s11.169,ab.gene.s142.8,nb.gene.s4.362,on.gene.UNK19.48,ENSGACG00000001554
OG10097_1	mz.gene.s48.77,NULL,ab.gene.s560.16,NULL,on.gene.UNK10.47,ENSGACG00000020896
OG10098_1	mz.gene.s1.179,pn.gene.s64.106,ab.gene.s67.11,nb.gene.s18.54,NULL,ENSGACG00000019143
OG10099_1	mz.gene.s93.40,NULL,ab.gene.s89.13,nb.gene.s3.330,on.gene.LG13.866,ENSGACG00000003905
OG10100_1	mz.gene.s157.32,pn.gene.s149.10,ab.gene.s475.9,nb.gene.s296.11,NULL,ENSGACG00000002158
OG10101_1	mz.gene.s76.43,pn.gene.s218.14,ab.gene.s53.43,nb.gene.s7.128,on.gene.UNK8.39,ENSGACG00000020796
OG10102_1	mz.gene.s2.134,pn.gene.s50.101,NULL,nb.gene.s0.156,on.gene.LG1.507,ENSGACG00000016481
OG10103_1	mz.gene.s401.7,pn.gene.s511.5,ab.gene.s2629.1,nb.gene.s348.9,on.gene.UNK237.5,ENSGACG00000000892
OG10104_1	mz.gene.s43.93,pn.gene.s37.82,ab.gene.s251.13,nb.gene.s52.16,on.gene.LG12.835,NULL
OG10105_1	mz.gene.s10.29,pn.gene.s109.63,ab.gene.s313.18,nb.gene.s4.410,on.gene.LG5.555,ENSGACG00000001070
OG10106_1	mz.gene.s61.19,pn.gene.s141.52,ab.gene.s396.9,nb.gene.s20.94,on.gene.UNK6.14,ENSGACG00000011332
OG10107_1	mz.gene.s13.55,pn.gene.s6.54,ab.gene.s0.43,nb.gene.s33.92,on.gene.LG9.149,NULL
OG10108_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000001737
OG10109_1	mz.gene.s220.8,NULL,ab.gene.s461.11,nb.gene.s171.8,NULL,NULL
OG10110_1	mz.gene.s12.114,pn.gene.s235.22,ab.gene.s257.11,nb.gene.s44.65,on.gene.LG20.377,ENSGACG00000002993
OG10111_1	NULL,pn.gene.s285.18,ab.gene.s92.65,nb.gene.s68.116,on.gene.UNK89.23,ENSGACG00000020549
OG10112_1	mz.gene.s57.103,pn.gene.s46.48,ab.gene.s7.37,nb.gene.s8.360,on.gene.LG20.685,ENSGACG00000009645
OG10113_1	mz.gene.s45.22,pn.gene.s284.4,NULL,nb.gene.s3.117,on.gene.LG7.1010,ENSGACG00000015493
OG10114_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000000430
OG10115_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000000018
OG10116_1	mz.gene.s40.162,pn.gene.s198.37,ab.gene.s124.14,NULL,NULL,ENSGACG00000010745
OG10117_1	mz.gene.s11.10,pn.gene.s0.307,ab.gene.s231.24,nb.gene.s802.1,on.gene.LG2.424,ENSGACG00000017976
OG10118_1	mz.gene.s28.149,pn.gene.s17.115,ab.gene.s44.73,nb.gene.s55.137,on.gene.LG4.698,ENSGACG00000009465
OG10119_1	NULL,pn.gene.s113.34,NULL,NULL,NULL,ENSGACG00000020069
OG10120_1	mz.gene.s19.163,pn.gene.s27.143,ab.gene.s18.93,nb.gene.s12.207,on.gene.LG22.281,NULL
OG10121_1	NULL,NULL,NULL,NULL,on.gene.LG14.132,ENSGACG00000007693
OG10122_1	mz.gene.s173.48,pn.gene.s3.23,ab.gene.s265.27,nb.gene.s10.287,on.gene.LG18.183,ENSGACG00000015695
OG10123_1	NULL,NULL,ab.gene.s8.91,NULL,on.gene.LG1.379,ENSGACG00000015967
OG10124_1	mz.gene.s254.8,pn.gene.s425.3,ab.gene.s445.7,nb.gene.s273.15,on.gene.UNK302.1,ENSGACG00000012825
OG10125_1	NULL,NULL,NULL,NULL,on.gene.LG11.716,ENSGACG00000012491
OG10126_1	mz.gene.s181.8,pn.gene.s38.54,ab.gene.s240.6,nb.gene.s8.88,on.gene.UNK27.24,NULL
OG10127_1	mz.gene.s143.30,pn.gene.s137.29,ab.gene.s57.39,nb.gene.s83.24,on.gene.LG11.949,ENSGACG00000013174
OG10128_1	mz.gene.s75.80,pn.gene.s98.13,ab.gene.s81.52,NULL,on.gene.LG10.102,ENSGACG00000020219
OG10129_1	mz.gene.s8.92,pn.gene.s2.184,ab.gene.s11.20,nb.gene.s37.85,on.gene.LG14.375,ENSGACG00000009383
OG10130_1	mz.gene.s65.81,pn.gene.s105.1,ab.gene.s25.83,nb.gene.s31.64,on.gene.LG20.174,ENSGACG00000011044
OG10131_1	mz.gene.s3.52,pn.gene.s69.107,ab.gene.s515.2,NULL,on.gene.LG19.384,ENSGACG00000005327
OG10132_1	mz.gene.s215.8,NULL,ab.gene.s492.6,NULL,on.gene.LG18.775,ENSGACG00000001611
OG10133_1	mz.gene.s10.165,pn.gene.s91.34,ab.gene.s66.36,nb.gene.s6.233,on.gene.LG5.407,ENSGACG00000000461
OG10134_1	mz.gene.s140.20,NULL,ab.gene.s623.1,NULL,NULL,NULL
OG10135_1	mz.gene.s107.63,pn.gene.s97.14,ab.gene.s159.42,nb.gene.s95.16,on.gene.LG18.86,ENSGACG00000012613
OG10136_1	NULL,pn.gene.s131.39,ab.gene.s383.15,nb.gene.s54.123,on.gene.LG4.175,ENSGACG00000014386
OG10137_1	mz.gene.s60.45,NULL,ab.gene.s162.37,NULL,NULL,NULL
OG10138_1	mz.gene.s56.4,NULL,ab.gene.s154.5,nb.gene.s140.2,on.gene.LG12.140,ENSGACG00000012610
OG10139_1	mz.gene.s281.9,pn.gene.s29.103,ab.gene.s297.9,nb.gene.s36.41,on.gene.LG22.659,ENSGACG00000008319
OG10140_1	NULL,NULL,ab.gene.s4.122,NULL,on.gene.LG8-24.754,NULL
OG10141_1	mz.gene.s102.43,pn.gene.s56.22,ab.gene.s217.16,nb.gene.s1.363,on.gene.LG17.311,ENSGACG00000000635
OG10142_1	mz.gene.s45.116,pn.gene.s300.14,ab.gene.s846.3,nb.gene.s3.206,on.gene.UNK5.18,ENSGACG00000009335
OG10143_1	mz.gene.s368.6,pn.gene.s472.6,NULL,NULL,NULL,NULL
OG10144_1	mz.gene.s2.297,NULL,ab.gene.s103.13,NULL,on.gene.LG1.674,ENSGACG00000017522
OG10145_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000019491
OG10146_1	NULL,NULL,NULL,nb.gene.s174.12,NULL,NULL
OG10147_1	mz.gene.s66.58,pn.gene.s89.52,ab.gene.s525.6,nb.gene.s21.128,on.gene.LG11.753,ENSGACG00000012810
OG10148_1	mz.gene.s89.18,pn.gene.s77.37,ab.gene.s319.9,NULL,on.gene.LG7.1309,ENSGACG00000011372
OG10149_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000016830
OG10150_1	mz.gene.s0.119,pn.gene.s62.30,ab.gene.s173.58,nb.gene.s14.132,on.gene.LG7.720,ENSGACG00000016928
OG10151_1	mz.gene.s280.16,pn.gene.s392.14,ab.gene.s452.2,nb.gene.s266.6,on.gene.LG3.30,ENSGACG00000000735
OG10152_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000020442
OG10153_1	mz.gene.s44.56,pn.gene.s135.74,ab.gene.s293.33,nb.gene.s74.7,on.gene.LG13.445,NULL
OG10154_1	mz.gene.s72.5,pn.gene.s68.92,ab.gene.s30.4,nb.gene.s19.78,NULL,ENSGACG00000002776
OG10155_1	mz.gene.s3.86,pn.gene.s69.78,ab.gene.s477.14,nb.gene.s57.79,on.gene.LG19.352,ENSGACG00000011747
OG10156_1	mz.gene.s118.21,pn.gene.s180.10,ab.gene.s235.27,nb.gene.s126.4,on.gene.LG5.78,ENSGACG00000017247
OG10157_1	NULL,NULL,ab.gene.s341.8,nb.gene.s92.9,on.gene.UNK53.13,ENSGACG00000005064
OG10158_1	mz.gene.s6.199,pn.gene.s7040.1,ab.gene.s1.151,NULL,on.gene.LG18.403,ENSGACG00000013492
OG10159_1	mz.gene.s68.82,pn.gene.s263.2,ab.gene.s687.2,nb.gene.s54.90,NULL,ENSGACG00000008313
OG10160_1	mz.gene.s304.4,NULL,NULL,NULL,on.gene.LG3.38,NULL
OG10161_1	mz.gene.s46.132,pn.gene.s393.19,NULL,NULL,on.gene.LG4.938,NULL
OG10162_1	mz.gene.s7.160,pn.gene.s10.60,NULL,NULL,NULL,NULL
OG10163_1	mz.gene.s57.50,pn.gene.s46.99,ab.gene.s7.90,NULL,on.gene.LG20.732,ENSGACG00000008952
OG10164_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000013338
OG10165_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000002038
OG10166_1	NULL,NULL,NULL,NULL,on.gene.LG11.47,NULL
OG10167_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000020700
OG10168_1	NULL,pn.gene.s12.5,ab.gene.s1204.5,NULL,on.gene.UNK57.7,ENSGACG00000009534
OG10169_1	mz.gene.s404.8,NULL,ab.gene.s832.1,nb.gene.s138.27,on.gene.UNK174.5,ENSGACG00000011671
OG10170_1	mz.gene.s301.1,pn.gene.s370.11,ab.gene.s521.1,nb.gene.s352.1,NULL,NULL
OG10171_1	mz.gene.s62.23,pn.gene.s61.4,ab.gene.s83.38,nb.gene.s59.35,on.gene.LG13.265,ENSGACG00000003393
OG10172_1	mz.gene.s12.46,NULL,ab.gene.s283.11,NULL,on.gene.LG20.447,NULL
OG10173_1	NULL,pn.gene.s46.80,ab.gene.s7.72,NULL,NULL,ENSGACG00000009120
OG10174_1	mz.gene.s47.92,pn.gene.s16.101,ab.gene.s4.51,nb.gene.s27.2,on.gene.LG8-24.826,ENSGACG00000003544
OG10175_1	mz.gene.s94.26,pn.gene.s63.89,ab.gene.s46.61,nb.gene.s88.60,on.gene.LG10.244,ENSGACG00000020403
OG10176_1	mz.gene.s173.30,pn.gene.s3.7,ab.gene.s259.2,nb.gene.s10.305,on.gene.LG18.161,ENSGACG00000015998
OG10177_1	mz.gene.s124.66,pn.gene.s1.6,ab.gene.s420.4,nb.gene.s49.4,on.gene.LG15.296,ENSGACG00000000407
OG10178_1	mz.gene.s17.64,pn.gene.s51.36,NULL,NULL,NULL,NULL
OG10179_1	mz.gene.s176.16,pn.gene.s335.13,ab.gene.s447.15,nb.gene.s141.13,on.gene.LG3.371,ENSGACG00000019040
OG10180_1	mz.gene.s3.264,pn.gene.s9.90,ab.gene.s71.32,nb.gene.s56.98,on.gene.LG19.167,ENSGACG00000009525
OG10181_1	mz.gene.s0.310,pn.gene.s15.91,ab.gene.s311.18,NULL,on.gene.LG7.813,ENSGACG00000018162
OG10182_1	NULL,NULL,NULL,NULL,on.gene.LG5.545,ENSGACG00000001049
OG10183_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000017946
OG10184_1	mz.gene.s112.28,pn.gene.s166.7,ab.gene.s280.5,nb.gene.s50.66,on.gene.LG12.57,NULL
OG10185_1	mz.gene.s0.327,pn.gene.s15.74,ab.gene.s942.1,nb.gene.s103.45,on.gene.LG7.833,ENSGACG00000018094
OG10186_1	mz.gene.s24.59,pn.gene.s44.49,ab.gene.s68.43,NULL,on.gene.LG11.587,ENSGACG00000010111
OG10187_1	mz.gene.s337.5,pn.gene.s382.2,ab.gene.s32.3,NULL,NULL,NULL
OG10188_1	mz.gene.s20.120,pn.gene.s21.16,ab.gene.s327.24,nb.gene.s11.63,on.gene.LG6.385,ENSGACG00000017771
OG10189_1	mz.gene.s90.36,pn.gene.s229.10,ab.gene.s906.2,NULL,on.gene.UNK189.5,ENSGACG00000018900
OG10190_1	mz.gene.s21.28,pn.gene.s1.216,ab.gene.s127.30,nb.gene.s14.221,on.gene.LG7.506,ENSGACG00000016491
OG10191_1	mz.gene.s13.200,NULL,ab.gene.s0.189,nb.gene.s35.93,on.gene.LG9.300,ENSGACG00000003858
OG10192_1	mz.gene.s254.16,pn.gene.s425.12,ab.gene.s445.14,NULL,on.gene.LG4.133,ENSGACG00000012942
OG10193_1	mz.gene.s66.26,pn.gene.s89.24,ab.gene.s106.28,nb.gene.s21.98,on.gene.LG11.792,ENSGACG00000001745
OG10194_1	mz.gene.s94.53,pn.gene.s63.66,ab.gene.s46.85,nb.gene.s88.82,on.gene.LG10.268,ENSGACG00000020711
OG10195_1	mz.gene.s2.214,pn.gene.s24.40,ab.gene.s2.81,nb.gene.s0.70,on.gene.LG1.590,ENSGACG00000014688
OG10196_1	mz.gene.s20.61,pn.gene.s21.82,ab.gene.s143.17,nb.gene.s11.8,on.gene.LG6.315,NULL
OG10197_1	mz.gene.s51.34,pn.gene.s4.171,ab.gene.s320.3,NULL,on.gene.LG8-24.126,ENSGACG00000005620
OG10198_1	mz.gene.s75.13,pn.gene.s96.33,ab.gene.s194.19,nb.gene.s184.12,on.gene.LG10.50,ENSGACG00000020155
OG10199_1	mz.gene.s6.211,pn.gene.s3.227,ab.gene.s1.137,nb.gene.s10.74,on.gene.LG18.419,ENSGACG00000013347
OG10200_1	mz.gene.s3.408,pn.gene.s9.232,ab.gene.s15.80,nb.gene.s9.224,on.gene.LG19.24,ENSGACG00000007731
OG10201_1	mz.gene.s811.1,pn.gene.s784.2,NULL,NULL,NULL,NULL
OG10202_1	mz.gene.s81.111,pn.gene.s1080.5,ab.gene.s268.15,NULL,on.gene.LG8-24.317,ENSGACG00000009003
OG10203_1	NULL,pn.gene.s148.21,ab.gene.s5.63,nb.gene.s5.267,on.gene.LG13.544,ENSGACG00000008528
OG10204_1	mz.gene.s49.80,pn.gene.s45.70,ab.gene.s54.65,nb.gene.s17.63,NULL,ENSGACG00000014325
OG10205_1	mz.gene.s14.150,pn.gene.s112.2,ab.gene.s26.16,nb.gene.s16.101,on.gene.LG12.600,ENSGACG00000006992
OG10206_1	mz.gene.s6.174,pn.gene.s3.190,ab.gene.s1.176,nb.gene.s10.115,on.gene.LG18.376,ENSGACG00000013800
OG10207_1	NULL,pn.gene.s79.18,NULL,nb.gene.s64.80,on.gene.UNK38.15,ENSGACG00000020246
OG10208_1	mz.gene.s6.328,pn.gene.s120.16,ab.gene.s1.20,nb.gene.s23.44,on.gene.LG18.562,ENSGACG00000017151
OG10209_1	mz.gene.s34.75,pn.gene.s19.48,ab.gene.s61.34,nb.gene.s58.29,on.gene.LG2.96,ENSGACG00000016693
OG10210_1	mz.gene.s84.13,pn.gene.s322.11,ab.gene.s79.14,nb.gene.s77.26,on.gene.LG14.95,ENSGACG00000005820
OG10211_1	mz.gene.s84.33,NULL,ab.gene.s79.37,NULL,NULL,ENSGACG00000005595
OG10212_1	mz.gene.s95.26,pn.gene.s211.2,ab.gene.s253.22,nb.gene.s94.21,on.gene.UNK22.13,ENSGACG00000015284
OG10213_1	mz.gene.s7.78,pn.gene.s10.141,ab.gene.s204.8,nb.gene.s0.371,NULL,ENSGACG00000015691
OG10214_1	NULL,pn.gene.s204.7,ab.gene.s210.8,nb.gene.s109.7,on.gene.LG6.163,NULL
OG10215_1	mz.gene.s2.206,pn.gene.s24.50,ab.gene.s2.72,nb.gene.s0.80,on.gene.LG1.581,ENSGACG00000014619
OG10216_1	mz.gene.s24.106,pn.gene.s66.85,ab.gene.s947.3,nb.gene.s216.3,on.gene.UNK113.21,NULL
OG10217_1	mz.gene.s77.53,pn.gene.s214.14,ab.gene.s484.7,nb.gene.s3.52,on.gene.LG7.933,ENSGACG00000018520
OG10218_1	mz.gene.s0.265,pn.gene.s31.30,ab.gene.s601.1,nb.gene.s38.34,on.gene.LG7.672,ENSGACG00000017783
OG10219_1	mz.gene.s19.31,pn.gene.s225.4,NULL,nb.gene.s32.14,on.gene.LG22.64,ENSGACG00000003048
OG10220_1	mz.gene.s7.154,pn.gene.s10.66,ab.gene.s219.3,nb.gene.s0.445,on.gene.LG1.197,ENSGACG00000015384
OG10221_1	NULL,pn.gene.s247.7,ab.gene.s429.9,nb.gene.s81.40,on.gene.LG8-24.47,ENSGACG00000015291
OG10222_1	NULL,NULL,NULL,NULL,on.gene.LG6.931,ENSGACG00000018215
OG10223_1	mz.gene.s225.8,pn.gene.s499.1,ab.gene.s505.1,nb.gene.s62.34,on.gene.UNK156.4,ENSGACG00000013619
OG10224_1	NULL,pn.gene.s191.5,ab.gene.s167.27,nb.gene.s1.262,on.gene.LG17.411,ENSGACG00000020081
OG10225_1	mz.gene.s60.21,pn.gene.s85.26,ab.gene.s162.8,nb.gene.s63.35,on.gene.LG19.465,ENSGACG00000012782
OG10226_1	mz.gene.s4.211,pn.gene.s44.158,ab.gene.s196.30,nb.gene.s131.45,on.gene.LG11.439,ENSGACG00000011965
OG10227_1	NULL,pn.gene.s53.63,NULL,NULL,on.gene.LG13.719,NULL
OG10228_1	mz.gene.s67.76,NULL,ab.gene.s78.10,NULL,on.gene.LG14.586,ENSGACG00000011521
OG10229_1	mz.gene.s87.10,pn.gene.s0.40,NULL,NULL,NULL,ENSGACG00000018745
OG10230_1	mz.gene.s132.22,pn.gene.s406.8,ab.gene.s93.28,nb.gene.s19.191,on.gene.LG8-24.467,ENSGACG00000006492
OG10231_1	mz.gene.s15.174,NULL,ab.gene.s409.5,NULL,on.gene.LG5.968,NULL
OG10232_1	mz.gene.s97.6,pn.gene.s186.13,ab.gene.s323.13,nb.gene.s11.169,on.gene.LG6.440,ENSGACG00000015927
OG10233_1	mz.gene.s32.137,pn.gene.s34.18,ab.gene.s151.38,NULL,on.gene.LG7.1179,ENSGACG00000012835
OG10234_1	mz.gene.s35.98,pn.gene.s13.4,ab.gene.s10.85,nb.gene.s1.4,on.gene.LG17.714,ENSGACG00000019075
OG10235_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000003518
OG10236_1	mz.gene.s10.12,pn.gene.s109.79,ab.gene.s313.35,nb.gene.s505.3,on.gene.LG5.576,ENSGACG00000001183
OG10237_1	mz.gene.s313.5,pn.gene.s38.113,ab.gene.s130.15,nb.gene.s8.33,on.gene.LG20.598,ENSGACG00000004732
OG10238_1	mz.gene.s6.262,pn.gene.s3.271,ab.gene.s1.91,NULL,on.gene.LG18.473,ENSGACG00000017926
OG10239_1	mz.gene.s165.27,pn.gene.s23.19,NULL,NULL,NULL,NULL
OG10240_1	mz.gene.s13.130,pn.gene.s6.125,ab.gene.s0.115,nb.gene.s33.21,on.gene.LG9.226,ENSGACG00000003102
OG10241_1	mz.gene.s20.33,pn.gene.s21.106,ab.gene.s178.10,nb.gene.s42.16,on.gene.LG6.250,ENSGACG00000017193
OG10242_1	mz.gene.s173.15,pn.gene.s361.12,ab.gene.s259.17,NULL,on.gene.LG18.140,ENSGACG00000016076
OG10243_1	mz.gene.s124.34,pn.gene.s1.33,ab.gene.s487.2,nb.gene.s129.23,on.gene.LG7.325,ENSGACG00000015641
OG10244_1	mz.gene.s32.124,NULL,ab.gene.s151.27,nb.gene.s15.145,on.gene.LG7.1164,ENSGACG00000013060
OG10245_1	mz.gene.s7.35,pn.gene.s111.30,ab.gene.s107.46,nb.gene.s0.330,on.gene.LG1.329,NULL
OG10246_1	mz.gene.s4.425,pn.gene.s108.34,ab.gene.s63.39,nb.gene.s34.45,NULL,NULL
OG10247_1	mz.gene.s33.70,pn.gene.s110.11,ab.gene.s186.14,nb.gene.s2130.1,on.gene.LG13.74,ENSGACG00000011471
OG10248_1	NULL,pn.gene.s44.33,ab.gene.s68.29,nb.gene.s96.34,on.gene.LG11.600,ENSGACG00000009840
OG10249_1	mz.gene.s11.261,pn.gene.s7.14,ab.gene.s180.15,nb.gene.s99.37,on.gene.LG2.171,ENSGACG00000017563
OG10250_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000005339
OG10251_1	NULL,pn.gene.s113.21,ab.gene.s132.9,NULL,on.gene.LG3.40,NULL
OG10252_1	NULL,pn.gene.s39.27,NULL,nb.gene.s132.27,NULL,NULL
OG10253_1	mz.gene.s28.6,pn.gene.s257.26,ab.gene.s275.5,nb.gene.s55.6,NULL,ENSGACG00000009946
OG10254_1	mz.gene.s267.34,pn.gene.s224.54,ab.gene.s415.9,NULL,on.gene.UNK277.4,ENSGACG00000020010
OG10255_1	NULL,pn.gene.s248.11,ab.gene.s136.30,NULL,NULL,NULL
OG10256_1	mz.gene.s0.83,pn.gene.s1.271,ab.gene.s113.7,nb.gene.s14.169,on.gene.LG7.756,ENSGACG00000016766
OG10257_1	mz.gene.s67.7,pn.gene.s65.6,ab.gene.s209.6,nb.gene.s45.88,on.gene.LG14.663,ENSGACG00000012985
OG10258_1	NULL,pn.gene.s43.107,ab.gene.s76.31,nb.gene.s44.107,NULL,NULL
OG10259_1	mz.gene.s99.37,pn.gene.s42.55,ab.gene.s188.11,nb.gene.s3.239,on.gene.UNK30.20,ENSGACG00000006582
OG10260_1	NULL,pn.gene.s37.46,ab.gene.s653.1,nb.gene.s52.42,on.gene.LG12.871,ENSGACG00000014808
OG10261_1	mz.gene.s16.30,pn.gene.s29.58,ab.gene.s614.2,nb.gene.s12.7,on.gene.LG22.567,ENSGACG00000007251
OG10262_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000007582
OG10263_1	mz.gene.s10.316,pn.gene.s41.1,ab.gene.s454.2,nb.gene.s6.369,on.gene.LG5.250,NULL
OG10264_1	mz.gene.s137.36,pn.gene.s127.32,ab.gene.s418.16,nb.gene.s34.100,on.gene.LG11.344,NULL
OG10265_1	mz.gene.s34.58,pn.gene.s19.29,ab.gene.s29.12,NULL,on.gene.LG2.114,ENSGACG00000016577
OG10266_1	mz.gene.s127.25,pn.gene.s114.29,ab.gene.s189.23,nb.gene.s10.357,on.gene.UNK14.33,ENSGACG00000016235
OG10267_1	NULL,pn.gene.s311.2,ab.gene.s628.8,nb.gene.s232.4,on.gene.UNK21.20,ENSGACG00000018933
OG10268_1	mz.gene.s4.258,pn.gene.s83.110,ab.gene.s19.11,nb.gene.s79.10,on.gene.LG15.589,NULL
OG10269_1	NULL,pn.gene.s413.11,ab.gene.s680.5,NULL,on.gene.LG17.193,NULL
OG10270_1	mz.gene.s8.187,pn.gene.s2.97,ab.gene.s649.3,nb.gene.s87.35,on.gene.LG14.286,ENSGACG00000008154
OG10271_1	mz.gene.s398.3,NULL,ab.gene.s874.2,NULL,on.gene.LG20.534,ENSGACG00000013153
OG10272_1	mz.gene.s9.304,pn.gene.s5.107,ab.gene.s13.115,nb.gene.s6.188,on.gene.LG12.478,ENSGACG00000008626
OG10273_1	mz.gene.s3.436,pn.gene.s122.23,ab.gene.s15.111,NULL,NULL,ENSGACG00000005856
OG10274_1	mz.gene.s11.17,pn.gene.s0.316,ab.gene.s231.17,nb.gene.s2.201,on.gene.LG2.417,ENSGACG00000017960
OG10275_1	NULL,NULL,NULL,NULL,NULL,NULL
OG10276_1	mz.gene.s37.80,pn.gene.s125.13,ab.gene.s123.2,nb.gene.s116.14,on.gene.LG3.209,ENSGACG00000019503
OG10277_1	NULL,pn.gene.s123.29,ab.gene.s1521.1,NULL,on.gene.UNK258.3,ENSGACG00000014089
OG10278_1	mz.gene.s48.7,pn.gene.s14.76,ab.gene.s90.7,nb.gene.s4164.1,on.gene.LG10.462,ENSGACG00000020825
OG10279_1	NULL,NULL,NULL,NULL,NULL,ENSGACG00000004265
OG10280_1	mz.gene.s81.36,pn.gene.s4.73,ab.gene.s149.47,nb.gene.s76.28,on.gene.LG8-24.239,ENSGACG00000009374
OG10281_1	NULL,NULL,NULL,NULL,on.gene.LG19.414,ENSGACG00000012111
OG10282_1	mz.gene.s26.144,pn.gene.s148.39,ab.gene.s5.45,nb.gene.s5.288,on.gene.LG13.527,ENSGACG00000008091
OG10283_1	mz.gene.s380.4,NULL,ab.gene.s225.5,NULL,on.gene.LG7.64,ENSGACG00000002419
OG10284_1	mz.gene.s36.118,pn.gene.s48.52,ab.gene.s7.209,nb.gene.s8.208,on.gene.LG20.842,ENSGACG00000006991
OG10285_1	NULL,pn.gene.s72.49,ab.gene.s9.129,nb.gene.s74.40,NULL,ENSGACG00000006190
OG10286_1	mz.gene.s12.173,pn.gene.s43.100,ab.gene.s76.38,nb.gene.s44.113,on.gene.LG20.317,ENSGACG00000003128
OG10287_1	mz.gene.s150.41,pn.gene.s144.47,ab.gene.s247.10,nb.gene.s120.37,on.gene.UNK51.12,ENSGACG00000019882
OG10288_1	mz.gene.s54.59,pn.gene.s90.50,ab.gene.s138.30,nb.gene.s80.16,on.gene.LG14.536,ENSGACG00000011094
OG10289_1	mz.gene.s164.16,NULL,ab.gene.s130.25,NULL,on.gene.LG20.590,NULL
OG10290_1	mz.gene.s139.22,pn.gene.s59.43,NULL,nb.gene.s40.37,on.gene.LG7.1389,ENSGACG00000013648
OG10291_1	mz.gene.s1.116,pn.gene.s74.24,ab.gene.s27.9,nb.gene.s65.58,on.gene.LG6.920,NULL
OG10292_1	mz.gene.s127.38,pn.gene.s114.42,ab.gene.s189.7,NULL,on.gene.UNK14.47,ENSGACG00000016286
OG10293_1	mz.gene.s90.13,pn.gene.s311.1,ab.gene.s628.9,nb.gene.s232.5,on.gene.UNK21.21,ENSGACG00000018934
OG10294_1	mz.gene.s158.20,pn.gene.s151.40,ab.gene.s146.21,NULL,on.gene.LG14.780,ENSGACG00000012634
OG10295_1	mz.gene.s114.9,pn.gene.s375.6,ab.gene.s74.48,nb.gene.s29.64,NULL,NULL
